id,year,author,doi,title,journal,rater,include_final,no_reason,confirmed,type,prereg_link,notes
1032,2018,"Lewis Jr., Neil A.; Earl, Allison",10.1037/pspp0000183,Seeing more and eating less: Effects of portion size granularity on the perception and regulation of food consumption.,Journal of Personality and Social Psychology,moin,no,no stage 1,no,not_rr_after_all,NA,"No Stage 1 or prereg, was coded as partial"
1001,2019,"He, Joyce C.; Côté, Stéphane",10.1038/s41562-019-0644-0,Self-insight into emotional and cognitive abilities is not related to higher adjustment,Nature Human Behaviour,moin,yes,,yes,rr,https://doi.org/10.6084/m9.figshare.c.4283567,
1063,2021,"McNeill, Eoghan; Toth, Adam J.; Ramsbottom, Niall; Campbell, Mark J.",10.1016/j.psychsport.2021.101910,Self-modelled versus skilled-peer modelled AO+MI effects on skilled sensorimotor performance: A stage 2 registered report,Psychology of Sport and Exercise,moin,yes,,yes,rr,https://doi.org/10.1016/j.psychsport.2020.101683,
1076,2021,"Wang, Jin; Wagley, Neelima; Rice, Mabel L.; Booth, James R.",10.1016/j.cortex.2021.09.006,Semantic and syntactic specialization during auditory sentence processing in 7-8-year-old children,Cortex,moin,yes,,yes,rr,https://osf.io/8jqc7/registrations,
1065,2022,"Barchiesi, Guido; Zazio, Agnese; Marcantoni, Eleonora; Bulgari, Martina; Barattieri Di San Pietro, Chiara; Sinigaglia, Corrado; Bortoletto, Marta",10.1016/j.cortex.2022.03.007,Sharing motor plans while acting jointly: A TMS study,Cortex,moin,yes,,yes,rr,https://osf.io/hjvcm/overview,found link in github
1079,2023,"D'Agostini, Martina; Burger, Andreas M.; Franssen, Mathijs; Perkovic, Ana; Claes, Stephan; Von Leupoldt, Andreas; Murphy, Peter R.; Van Diest, Ilse",10.1016/j.cortex.2022.11.012,Short bursts of transcutaneous auricular vagus nerve stimulation enhance evoked pupil dilation as a function of stimulation parameters,Cortex,moin,yes,,yes,rr,https://osf.io/wvt9y/overview,
1012,2022,"Bago, Bence; Kovacs, Marton; Protzko, John; Nagy, Tamas; Kekecs, Zoltan; Palfi, Bence; Adamkovic, Matus; Adamus, Sylwia; Albalooshi, Sumaya; Albayrak-Aydemir, Nihan; Alfian, Ilham N.; Alper, Sinan; Alvarez-Solas, Sara; Alves, Sara G.; Amaya, Santiago; Andresen, Pia K.; Anjum, Gulnaz; Ansari, Daniel; Arriaga, Patrícia; Aruta, John Jamir Benzon R.; Arvanitis, Alexios; Babincak, Peter; Barzykowski, Krystian; Bashour, Bana; Baskin, Ernest; Batalha, Luisa; Batres, Carlota; Bavolar, Jozef; Bayrak, Fatih; Becker, Benjamin; Becker, Maja; Belaus, Anabel; Białek, Michał; Bilancini, Ennio; Boller, Daniel; Boncinelli, Leonardo; Boudesseul, Jordane; Brown, Benjamin T.; Buchanan, Erin M.; Butt, Muhammad M.; Calvillo, Dustin P.; Carnes, Nate C.; Celniker, Jared B.; Chartier, Christopher R.; Chopik, William J.; Chotikavan, Poom; Chuan-Peng, Hu; Clancy, Rockwell F.; Çoker, Ogeday; Correia, Rita C.; Adoric, Vera Cubela; Cubillas, Carmelo P.; Czoschke, Stefan; Daryani, Yalda; De Grefte, Job A. M.; De Vries, Wieteke C.; Burak, Elif G. Demirag; Dias, Carina; Dixson, Barnaby J. W.; Du, Xinkai; Dumančić, Francesca; Dumbravă, Andrei; Dutra, Natalia B.; Enachescu, Janina; Esteban-Serna, Celia; Eudave, Luis; Evans, Thomas R.; Feldman, Gilad; Felisberti, Fatima M.; Fiedler, Susann; Findor, Andrej; Fleischmann, Alexandra; Foroni, Francesco; Francová, Radka; Frank, Darius-Aurel; Fu, Cynthia H. Y.; Gao, Shan; Ghasemi, Omid; Ghazi-Noori, Ali-Reza; Ghossainy, Maliki E.; Giammusso, Isabella; Gill, Tripat; Gjoneska, Biljana; Gollwitzer, Mario; Graton, Aurélien; Grinberg, Maurice; Groyecka-Bernard, Agata; Harris, Elizabeth A.; Hartanto, Andree; Hassan, Widad A. N. M.; Hatami, Javad; Heimark, Katrina R.; Hidding, Jasper J. J.; Hristova, Evgeniya; Hruška, Matej; Hudson, Charlotte A.; Huskey, Richard; Ikeda, Ayumi; Inbar, Yoel; Ingram, Gordon P. D.; Isler, Ozan; Isloi, Chris; Iyer, Aishwarya; Jaeger, Bastian; Janssen, Steve M. J.; Jiménez-Leal, William; Jokić, Biljana; Kačmár, Pavol; Kadreva, Veselina; Kaminski, Gwenaël; Karimi-Malekabadi, Farzan; Kasper, Arno T. A.; Kendrick, Keith M.; Kennedy, Bradley J.; Kocalar, Halil E.; Kodapanakkal, Rabia I.; Kowal, Marta; Kruse, Elliott; Kučerová, Lenka; Kühberger, Anton; Kuzminska, Anna O.; Lalot, Fanny; Lamm, Claus; Lammers, Joris; Lange, Elke B.; Lantian, Anthony; Lau, Ivy Y.-M.; Lazarevic, Ljiljana B.; Leliveld, Marijke C.; Lenz, Jennifer N.; Levitan, Carmel A.; Lewis, Savannah C.; Li, Manyu; Li, Yansong; Li, Haozheng; Lima, Tiago J. S.; Lins, Samuel; Liuzza, Marco Tullio; Lopes, Paula; Lu, Jackson G.; Lynds, Trent; Máčel, Martin; Mackinnon, Sean P.; Maganti, Madhavilatha; Magraw-Mickelson, Zoe; Magson, Leon F.; Manley, Harry; Marcu, Gabriela M.; Seršić, Darja Masli; Matibag, Celine-Justine; Mattiassi, Alan D. A.; Mazidi, Mahdi; McFall, Joseph P.; McLatchie, Neil; Mensink, Michael C.; Miketta, Lena; Milfont, Taciano L.; Mirisola, Alberto; Misiak, Michal; Mitkidis, Panagiotis; Moeini-Jazani, Mehrad; Monajem, Arash; Moreau, David; Musser, Erica D.; Narhetali, Erita; Ochoa, Danielle P.; Olsen, Jerome; Owsley, Nicholas C.; Özdoğru, Asil A.; Panning, Miriam; Papadatou-Pastou, Marietta; Parashar, Neha; Pärnamets, Philip; Paruzel-Czachura, Mariola; Parzuchowski, Michal; Paterlini, Julia V.; Pavlacic, Jeffrey M.; Peker, Mehmet; Peters, Kim; Piatnitckaia, Liudmila; Pinto, Isabel; Policarpio, Monica Renee; Pop-Jordanova, Nada; Pratama, Annas J.; Primbs, Maximilian A.; Pronizius, Ekaterina; Purić, Danka; Puvia, Elisa; Qamari, Vahid; Qian, Kun; Quiamzade, Alain; Ráczová, Beáta; Reinero, Diego A.; Reips, Ulf-Dietrich; Reyna, Cecilia; Reynolds, Kimberly; Ribeiro, Matheus F. F.; Röer, Jan P.; Ross, Robert M.; Roussos, Petros; Ruiz-Dodobara, Fernando; Ruiz-Fernandez, Susana; Rutjens, Bastiaan T.; Rybus, Katarzyna; Samekin, Adil; Santos, Anabela C.; Say, Nicolas; Schild, Christoph; Schmidt, Kathleen; Ścigała, Karolina A.; Sharifian, MohammadHasan; Shi, Jiaxin; Shi, Yaoxi; Sievers, Erin; Sirota, Miroslav; Slipenkyj, Michael; Solak, Çağlar; Sorokowska, Agnieszka; Sorokowski, Piotr; Söylemez, Sinem; Steffens, Niklas K.; Stephen, Ian D.; Sternisko, Anni; Stevens-Wilson, Laura; Stewart, Suzanne L. K.; Stieger, Stefan; Storage, Daniel; Strube, Justine; Susa, Kyle J.; Szekely-Copîndean, Raluca D.; Szostak, Natalia M.; Takwin, Bagus; Tatachari, Srinivasan; Thomas, Andrew G.; Tiede, Kevin E.; Tiong, Lucas E.; Tonković, Mirjana; Trémolière, Bastien; Tunstead, Lauren V.; Türkan, Belgüzar N.; Twardawski, Mathias; Vadillo, Miguel A.; Vally, Zahir; Vaughn, Leigh Ann; Verschuere, Bruno; Vlašiček, Denis; Voracek, Martin; Vranka, Marek A.; Wang, Shuzhen; West, Skye-Loren; Whyte, Stephen; Wilton, Leigh S.; Wlodarczyk, Anna; Wu, Xue; Xin, Fei; Yadanar, Su; Yama, Hiroshi; Yamada, Yuki; Yilmaz, Onurcan; Yoon, Sangsuk; Young, Danielle M.; Zakharov, Ilya; Zein, Rizqy A.; Zettler, Ingo; Žeželj, Iris L.; Zhang, Don C.; Zhang, Jin; Zheng, Xiaoxiao; Hoekstra, Rink; Aczel, Balazs",10.1038/s41562-022-01319-5,"Situational factors shape moral judgements in the trolley dilemma in Eastern, Southern and Western countries in a culturally diverse sample",Nature Human Behaviour,moin,yes,,yes,rr,https://osf.io/j6kte/registrations,
1116,2021,"Neely-Prado, Alejandra; van Elk, Michiel; Navarrete, Gorka; Hola, Fernanda; Huepe, David",10.3389/fpsyg.2021.519623,Social Adaptation in Context: The Differential Role of Religiosity and Self-Esteem in Vulnerable vs. Non-vulnerable Populations – A Registered Report Study,Frontiers in Psychology,moin,yes,,yes,rr,https://osf.io/ukys2/overview,found link in registry
1054,2022,"Zinn, Anna K.; Lavric, Aureliu; Levine, Mark; Koschate, Miriam",10.1016/j.jesp.2022.104309,Social identity switching: How effective is it?,Journal of Experimental Social Psychology,moin,no,partial,yes,partial_rr,https://osf.io/p2y5d/overview,
1186,2021,"Lazić, Aleksandra; Kalinova, Kalina Nikolova; Packer, Jali; Pae, Riinu; Petrović, Marija B.; Popović, Dora; Sievert, D. Elisabeth C.; Stafford-Johnson, Natalie",10.1111/bjhp.12556,Social nudges for vaccination: How communicating herd behaviour influences vaccination intentions,British Journal of Health Psychology,moin,yes,,yes_change,rr,https://osf.io/jpku3/overview,"coded as replication, but it is a conceptual replication"
1124,2022,"Lubczyk, Till; Lukács, Gáspár; Ansorge, Ulrich",10.1186/s41235-021-00352-8,Speed versus accuracy instructions in the response time concealed information test,Cognitive Research: Principles and Implications,moin,yes,,yes,rr,https://osf.io/c9e5b/overview,found link in registry
1070,2020,"Scullin, Michael K.; Ball, B. Hunter; Bugg, Julie M.",10.1016/j.cortex.2019.10.013,Structural correlates of commission errors in prospective memory,Cortex,moin,yes,,yes,rr,https://osf.io/pqv9j/files/twzq2,
1207,2019,"Chia, Katherine; Axelrod, Cara; Johnson, Chloe; Bressler, Marly; Cooperman, Hannah; Chu, Amber; Dash, Elizabeth; Di Bella, Julia; Engelhardt, Amanda; Farruggio, Victoria; Folsom, Susannah; Gomariz, Helei; Greiner, Elizabeth; Hager, Sheridan; Hansen, Nicole; Kenefick, Caroline; King, Jessica; King, Khari; Lavaud, Molly; Leone, Elizabeth; McGuire, George; Montanez, Sabrina; Morpeth, Julia; Neumann, Michael; Rivera, Daniella; Sotolongo, Nina; Sparacio, Kaitlyn; Stokes, Kacie; Tarro, Dominic; Treacy, Alysia; Wagler, Kayla; Weitzel, Sarah; Woller, Savannah; Kaschak, Michael P.",10.1080/0163853X.2018.1515556,Structural Repetition in Question Answering: A Replication and Extension of Levelt and Kelter (1982),DISCOURSE PROCESS,moin,no,no stage 1,no,not_rr_after_all,NA,"prereg challenge, not RR, https://osf.io/a94um/overview"
1042,2023,"Macpherson, M.C.; Miles, L.K.",10.1016/j.jesp.2022.104439,Synchrony and mental health: Investigating the negative association between interpersonal coordination and subclinical variation in autism and social anxiety,Journal of Experimental Social Psychology,moin,yes,,yes,rr,https://osf.io/nqat5/registrations,
1126,2023,"Richmond, Lauren L.; Kearley, Julia; Schwartz, Shawn T.; Hargis, Mary B.",10.1186/s41235-023-00468-z,Take a load off: examining partial and complete cognitive offloading of medication information,Cognitive Research: Principles and Implications,moin,no,no stage 1,no,not_rr_after_all,NA,"manuscript refers to Stage 1, but could not find it anywhere"
1233,2022,"Schoenegger, Philipp; Verheyen, Steven",10.1027/1618-3169/a000558,Taking a Closer Look at the Bayesian Truth Serum,Experimental Psychology,moin,no,replication,yes_change,replication,https://osf.io/dkvms/overview,"replication, was not coded as such"
1229,2020,"Ensor, Tyler M.; Bancroft, Tyler D.; Guitard, Dominic; Bireta, Tamra J.; Hockley, William E.; Surprenant, Aimée M.",10.1027/1618-3169/a000494,Testing a Strategy-DisruptionAccount of the List-Strength Effect,Experimental Psychology,moin,no,no stage 1,no,not_rr_after_all,NA,"not clear that it is RR vs. prereg, could not find any link. also, it is a partial but was not coded as such"
1067,2023,"Vormbrock, Ria; Bruchmann, Maximilian; Menne, Lucas; Straube, Thomas; Schindler, Sebastian",10.1016/j.cortex.2022.12.011,Testing stimulus exposure time as the critical factor of increased EPN and LPP amplitudes for fearful faces during perceptual distraction tasks,Cortex,moin,yes,,yes,rr,https://osf.io/ry5s6/overview,
1050,2021,"Leach, Stefan; Sutton, Robbie M.; Douglas, Karen M.; Dhont, Kristof",10.1016/j.jesp.2021.104135,The ‘me’ in meat: Does affirming the self make eating animals seem more morally wrong?,Journal of Experimental Social Psychology,moin,no,partial,yes_change,partial_rr,https://osf.io/jp6s7/registrations,"it was a partial, but not indicated as such"
1234,2019,"Mieth, Laura; Bell, Raoul; Buchner, Axel",10.1027/1618-3169/a000461,The “Mnemonic Time-Travel Effect”,Experimental Psychology,moin,no,no stage 1,no,not_rr_after_all,NA,can't locate Stage 1 or prereg
1196,2020,"Tzavella, Loukia; Maizey, Leah; Lawrence, Andrew D.; Chambers, Christopher D.",10.3758/s13423-020-01764-1,The affective priming paradigm as an indirect measure of food attitudes and related choice behaviour,Psychonomic Bulletin & Review,moin,yes,,yes,rr,https://osf.io/y2tus/overview,
1134,2021,"Hughes, Bradley T.; Costello, Cory K.; Pearman, Joshua; Razavi, Pooya; Bedford-Petersen, Cianna; Ludwig, Rita M.; Srivastava, Sanjay",10.1525/collabra.24431,"The Big Five Across Socioeconomic Status: Measurement Invariance, Relationships, and Age Trends",Collabra,moin,no,no stage 1,no,not_rr_after_all,NA,"manuscript refers to Stage 1, but could not find it anywhere"
1202,2022,"Metcalf, Stacy; Dickerson, Kelli L.; Lavoie, Jennifer; Quas, Jodi A.",10.1037/lhb0000491,The COVID-19 pandemic and lay perceptions of poverty and neglect.,Law and Human Behavior,moin,yes,,yes,rr,https://osf.io/2jgy8/overview,
1146,2019,"Henderson, Emma L.; Vallée-Tourangeau, Frédéric; Simons, Daniel J.",10.1525/collabra.192,The Effect of Concrete Wording on Truth Judgements: A Preregistered Replication and Extension of Hansen & Wänke (),Collabra,moin,no,replication,yes,replication,https://osf.io/f9jh6/files/8rq7k,
1232,2019,"Genschow, Oliver; Schuler, Johannes; Cracco, Emiel; Brass, Marcel; Wänke, Michaela",10.1027/1618-3169/a000466,The Effect of Money Priming on Self-Focus in the Imitation-Inhibition Task,Experimental Psychology,moin,no,partial,yes_change,partial_rr,https://osf.io/ncvfs/registrations,"it was a partial, but not indicated as such"
1129,2023,"Baldassari, Mario J.; Moore, Kara N.; Hyman, Ira E.; Hope, Lorraine; Mah, Eric Y.; Lindsay, D. Stephen; Mansour, Jamal; Saraiva, Renan; Horry, Ruth; Rath, Hannah; Kelly, Lauren; Jones, Rosie; Vale, Shannan; Lawson, Bethany; Pedretti, Josh; Palma, Tomás A.; Cruz, Francisco; Quarenta, Joana; Van der Cruyssen, Ine; Mileva, Mila; Allen, Jessica; Jeye, Brittany; Wiechert, Sera",10.1186/s41235-023-00471-4,The effect of pre-event instructions on eyewitness identification,Cognitive Research: Principles and Implications,moin,yes,,yes,rr,https://osf.io/zb85d/files/rqp7z,
1217,2018,"von Mühlenen, Adrian; Bellaera, Lauren; Singh, Amrendra; Srinivasan, Narayanan",10.3758/s13414-018-1534-7,The effect of sadness on global-local processing,"Attention, Perception, and Psychophysics",moin,no,no stage 1,no,not_rr_after_all,NA,coded as replication RR but no indication of it being an RR or Prereg
1083,2016,"Muthukumaraswamy, Suresh D.; Routley, Bethany; Droog, Wouter; Singh, Krish D.; Hamandi, Khalid",10.1016/j.cortex.2016.03.004,The effects of AMPA blockade on the spectral profile of human early visual cortex recordings studied with non-invasive MEG,Cortex,moin,no,no stage 1,no,not_rr_after_all,NA,can't locate Stage 1 or prereg
1034,2023,"Maskor, Mazlan; Fladerer, Martin P.; Fong, Polly; Steffens, Niklas K.; Haslam, S. Alexander",10.1111/bjso.12551,"The fish can rot from the heart, not just the head: Exploring the detrimental impact of transgressions by leaders at multiple levels of an organization",British Journal of Social Psychology,moin,yes,,yes,rr,https://osf.io/kaezq/files/9cdyh?view_only=0e12a31dcd3449729a88922358ab3128,
1095,2016,"Kopiske, Karl K.; Bruno, Nicola; Hesse, Constanze; Schenk, Thomas; Franz, Volker H.",10.1016/j.cortex.2016.03.020,The functional subdivision of the visual brain: Is there a real illusion effect on action? A multi-lab replication study,Cortex,moin,no,no stage 1,no,not_rr_after_all,NA,"manuscript refers to Stage 1, but could not find it anywhere"
1172,2023,"Wisniewski, David; Rigoni, Davide; Vermeylen, Luc; Braem, Senne; Abrahamse, Elger; Brass, Marcel",10.1016/j.concog.2022.103448,The impact of free will beliefs on implicit learning,Consciousness and Cognition,moin,yes,,yes,rr,https://osf.io/6s4yz/registrations,
1188,2022,"Suarez, Gabriela L.; Burt, S. Alexandra; Gard, Arianna M.; Burton, Jared; Clark, D. Angus; Klump, Kelly L.; Hyde, Luke W.",10.1016/j.dcn.2022.101061,The impact of neighborhood disadvantage on amygdala reactivity: Pathways through neighborhood social processes,Developmental Cognitive Neuroscience,moin,yes,,yes,rr,https://osf.io/kxpft/overview,
1121,2022,"Alzahabi, Reem; Hussey, Erika; Ward, Nathan",10.1186/s41235-022-00443-0,The influence of context representations on cognitive control states,Cognitive Research: Principles and Implications,moin,no,no stage 1,no,not_rr_after_all,NA,link is flagged as spam by OSF! https://osf.io/78h35/
1139,2022,"Li, Jianan; Jongerling, Joran; Dijkstra, Katinka; Zwaan, Rolf",10.1525/collabra.33631,The Influence of Utterance-Related Factors on the Use of Direct and Indirect Speech,Collabra,moin,yes,,yes,rr,https://osf.io/8stng/registrations,
1197,2022,"Ben-Yakov, Aya; Smith, Verity; Henson, Richard",10.3758/s13423-021-01954-5,The limited reach of surprise: Evidence against effects of surprise on memory for preceding elements of an event,Psychonomic Bulletin & Review,moin,no,no stage 1,no,not_rr_after_all,NA,"manuscript refers to Stage 1, but could not find it anywhere"
1086,2018,"Elkins-Brown, Nathaniel; Saunders, Blair; Inzlicht, Michael",10.1016/j.cortex.2018.08.017,The misattribution of emotions and the error-related negativity: A registered report,Cortex,moin,no,replication,yes,replication,https://osf.io/su58j/files/osfstorage,not formally registered
1053,2019,"Watkins, Hanne M.; Brandt, Mark",10.1016/j.jesp.2019.103843,The moral landscape of war: A registered report testing how the war context shapes morality's constraints on default representations of possibility,Journal of Experimental Social Psychology,moin,no,no stage 1,no,not_rr_after_all,NA,"manuscript refers to prereg, but could not find it "
1078,2022,"Teichmann, Lina; Moerel, Denise; Rich, Anina N.; Baker, Chris I.",10.1016/j.cortex.2022.04.009,The nature of neural object representations during dynamic occlusion,Cortex,moin,yes,,yes,rr,https://osf.io/tp2ad/overview,
1045,2020,"Landwehr, Jan R.; Eckmann, Lisa",10.1016/j.jesp.2020.103997,The nature of processing fluency: Amplification versus hedonic marking,Journal of Experimental Social Psychology,moin,yes,,yes,rr,https://osf.io/kbmf5/registrations,
1084,2015,"Sassenhagen, Jona; Bornkessel-Schlesewsky, Ina",10.1016/j.cortex.2014.12.019,The P600 as a correlate of ventral attention network reorientation,Cortex,moin,no,no stage 1,no,not_rr_after_all,NA,"manuscript refers to Stage 1, but could not find it anywhere"
1033,2023,"Rinn, Robin; Krishna, Anand; Deutsch, Roland",10.1111/bjso.12581,The psychology of income wealth threshold estimations: A registered report,British Journal of Social Psychology,moin,no,no stage 1,no,not_rr_after_all,NA,"manuscript refers to Stage 1, but could not find it anywhere, also, is partial. found this prereg: https://osf.io/jn4qx/overview"
1222,2022,"Whitaker, Mirinda M.; Hansen, Rachael C.; Creem-Regehr, Sarah H.; Stefanucci, Jeanine K.",10.3758/s13414-021-02420-z,The relationship between space and time perception: A registered replication of Casasanto and Boroditsky (2008),"Attention, Perception, and Psychophysics",moin,no,no stage 1,no,not_rr_after_all,NA,"manuscript refers to prereg, but could not find it "
1150,2021,"Wagner, Jennifer; Grigor, John; Abdullah, Ahmed; Cannon, Peter; Wilkin, Jonathan; Robertson, Paul; Szymkowiak, Andrea",10.1016/j.ijpsycho.2021.05.003,"The relationship between tendency to attend to detail, sensory sensitivity, and affective response to food cues – A registered report",International Journal of Psychophysiology,moin,yes,,yes,rr,https://osf.io/9e8gr/overview,
1049,2022,"Freedman, Gili; Hales, Andrew H.; Powell, Darcey N.; Le, Benjamin; Williams, Kipling D.",10.1016/j.jesp.2022.104368,The role of gender and safety concerns in romantic rejection decisions,Journal of Experimental Social Psychology,moin,no,no stage 1,no,not_rr_after_all,NA,"manuscript refers to Stage 1, but could not find it anywhere, but found these preregs: https://osf.io/zdfj9/registrations"
1038,2021,"Primoceri, Pierpaolo; Ramer, Nicolas; Ullrich, Johannes; Job, Veronika",10.1016/j.jesp.2021.104133,The role of task similarity for ego depletion: A registered report,Journal of Experimental Social Psychology,moin,no,partial,yes_change,partial_rr,https://osf.io/b9yek/registrations,"partial, but pilot study was preregistered"
1205,2020,"Reis, Dorota; Prestele, Elisabeth",10.1002/smi.2901,The Role of Trait and State Perfectionism in Psychological Detachment From Daily Job Demands,Stress and Health,moin,no,no stage 1,no,not_rr_after_all,NA,"strange one, could be RR but the doc is very brief, and registration refers to different doc: https://osf.io/j2qc3/overview"
1105,2018,"Weston, Sara J.; Jackson, Joshua J.",10.1016/j.jrp.2017.10.005,The role of vigilance in the relationship between neuroticism and health: A registered report,Journal of Research in Personality,moin,yes,,yes,rr,https://osf.io/fjqtu/overview,looks like only prereg but it links to the Stage 1
1094,2022,"Vicente-Conesa, Francisco; Giménez-Fernández, Tamara; Shanks, David R.; Vadillo, Miguel A.",10.1016/j.cortex.2022.05.019,The role of working memory in contextual cueing of visual attention,Cortex,moin,yes,,yes_change,rr,https://osf.io/8ypxt/overview,"not a direct replication, instead replicating a paradigm/effect"
1200,2022,"Parks, Colleen M.; Mohawk, Kevin D.; Werner, Laura L. S.; Kiley, Christopher",10.3758/s13423-022-02102-3,The time window of reconsolidation: A replication,Psychonomic Bulletin & Review,moin,no,no stage 1,no,not_rr_after_all,NA,"marked as replication, but it is not even an RR"
1159,2022,"Jaffé, Mariela E.; Douneva, Maria; Reutner, Leonie; Greifeneder, Rainer",10.1080/02699931.2022.2084041,This feels like the right choice: how decision aids may facilitate affect-based valuation,Cognition and Emotion,moin,no,no stage 1,no,not_rr_after_all,NA,"manuscript refers to prereg, but could not find it; if RR, would also be partial"
